id,strLocation,latitude,longitude,city,state,zip,Store
830 S Milwaukee Ave IL 60048,1.0,42.274269,-87.950564,Libertyville,IL,60048,Panera Bread
832 N Milwaukee Ave IL 60048,1.0,42.292190999999995,-87.954611,Libertyville,IL,60048,Panera Bread
1191 E Ogden Ave IL 60563,1.0,41.79611,-88.124133,Naperville,IL,60563,Panera Bread
2775 Show Place Dr IL 60564,0.22,41.681478999999996,-88.201424,Naperville,IL,60564,Panera Bread
2775 Showplace Drive IL 60564,1.0,41.713535,-88.207627,Naperville,IL,60564,Panera Bread
1191 E Ogden Ave IL 60563,1.0,41.79611,-88.124133,Naperville,IL,60563,Panera Bread
2775 Show Place Dr IL 60564,0.22,41.681478999999996,-88.201424,Naperville,IL,60564,Panera Bread
2775 Showplace Drive IL 60564,1.0,41.713535,-88.207627,Naperville,IL,60564,Panera Bread
9400 North Milwaukee Avenue IL 60714,1.0,42.050393,-87.834538,Niles,IL,60714,Panera Bread
9465 N Milwaukee Ave IL 60714,1.0,42.052908,-87.835291,Niles,IL,60714,Panera Bread
7023 W Dempster St IL 60714,0.8,42.040262,-87.802136,Niles,IL,60714,Panera Bread
9400 North Milwaukee Avenue IL 60714,1.0,42.050393,-87.834538,Niles,IL,60714,Panera Bread
9465 N Milwaukee Ave IL 60714,1.0,42.052908,-87.835291,Niles,IL,60714,Panera Bread
7023 W Dempster St IL 60714,0.8,42.040262,-87.802136,Niles,IL,60714,Panera Bread
3120 Green Mt Crossing Dr IL 62269,0.86,38.574107,-89.928009,O'fallon,IL,62269,Panera Bread
3120 Green Mt Crossing Dr IL 62269,0.86,38.574107,-89.928009,O'fallon,IL,62269,Panera Bread
15845 S Harlem Ave IL 60462,1.0,41.603282,-87.794037,Orland Park,IL,60462,Panera Bread
9505 W 142nd St IL 60462,0.8,41.632342,-87.851677,Orland Park,IL,60462,Panera Bread
W 142nd St IL 60462,0.6,41.633253,-87.830431,Orland Park,IL,60462,Panera Bread
534 Orland Square Dr IL 60462,1.0,41.620787,-87.852544,Orland Park,IL,60462,Panera Bread
15252 S La Grange Rd IL 60462,0.22,41.625307,-87.83293,Orland Park,IL,60462,Panera Bread
15845 S Harlem Ave IL 60462,1.0,41.603282,-87.794037,Orland Park,IL,60462,Panera Bread
9505 W 142nd St IL 60462,0.8,41.632342,-87.851677,Orland Park,IL,60462,Panera Bread
W 142nd St IL 60462,0.6,41.633253,-87.830431,Orland Park,IL,60462,Panera Bread
534 Orland Square Dr IL 60462,1.0,41.620787,-87.852544,Orland Park,IL,60462,Panera Bread
15252 S La Grange Rd IL 60462,0.22,41.625307,-87.83293,Orland Park,IL,60462,Panera Bread
1101 W Bird Blvd IL 61615,1.0,40.796167,-89.61183,Peoria,IL,61615,Panera Bread
2601 W Lake Ave IL 61615,1.0,40.739601,-89.636893,Peoria,IL,61615,Panera Bread
2515 West Lake Avenue IL 61615,0.9,40.739742,-89.638018,Peoria,IL,61615,Panera Bread
1101 W Bird Blvd IL 61615,1.0,40.796167,-89.61183,Peoria,IL,61615,Panera Bread
2601 W Lake Ave IL 61615,1.0,40.739601,-89.636893,Peoria,IL,61615,Panera Bread
2515 West Lake Avenue IL 61615,0.9,40.739742,-89.638018,Peoria,IL,61615,Panera Bread
2360 Il-59 IL 60544,0.8,41.630938,-88.20273900000001,Plainfield,IL,60586,Panera Bread
12632 South Route 59 IL 60544,0.33,41.632457,-88.169698,Plainfield,IL,60544,Panera Bread
4722 Caton Farm Road IL 60586,1.0,41.564692,-88.199496,Plainfield,IL,60586,Panera Bread
2360 Il-59 IL 60544,0.8,41.630938,-88.20273900000001,Plainfield,IL,60586,Panera Bread
12632 South Route 59 IL 60544,0.33,41.632457,-88.169698,Plainfield,IL,60544,Panera Bread
4722 Caton Farm Road IL 60586,1.0,41.564692,-88.199496,Plainfield,IL,60586,Panera Bread
2970 Us-34 IL 60548,0.6,41.644728,-88.61758499999999,Sandwich,IL,60548,Panera Bread
2970 Us-34 IL 60548,0.6,41.644728,-88.61758499999999,Sandwich,IL,60548,Panera Bread
Us-34 IL 60548,1.0,41.644728,-88.61758499999999,Sandwich,IL,60548,Panera Bread
2970 Us-34 IL 60548,0.6,41.644728,-88.61758499999999,Sandwich,IL,60548,Panera Bread
2970 Us-34 IL 60548,0.6,41.644728,-88.61758499999999,Sandwich,IL,60548,Panera Bread
Us-34 IL 60548,1.0,41.644728,-88.61758499999999,Sandwich,IL,60548,Panera Bread
622 E Golf Rd IL 60173,1.0,42.05057,-88.065167,Schaumburg,IL,60173,Panera Bread
1140 N Plaza Dr IL 60173,1.0,42.049518,-88.04341600000001,Schaumburg,IL,60173,Panera Bread
2415 W Schaumburg Rd IL 60194,1.0,42.024503,-88.14043000000001,Schaumburg,IL,60194,Panera Bread
622 E Golf Rd IL 60173,1.0,42.05057,-88.065167,Schaumburg,IL,60173,Panera Bread
1140 N Plaza Dr IL 60173,1.0,42.049518,-88.04341600000001,Schaumburg,IL,60173,Panera Bread
2415 W Schaumburg Rd IL 60194,1.0,42.024503,-88.14043000000001,Schaumburg,IL,60194,Panera Bread
5508 Touhy Avenue IL 60077,1.0,42.012064,-87.76505,Skokie,IL,60077,Panera Bread
9611 Skokie Blvd IL 60077,0.95,42.055695,-87.746156,Skokie,IL,60076,Panera Bread
5508 Touhy Avenue IL 60077,1.0,42.012064,-87.76505,Skokie,IL,60077,Panera Bread
9611 Skokie Blvd IL 60077,0.95,42.055695,-87.746156,Skokie,IL,60076,Panera Bread
2484 Randall Rd IL 60177,0.7,42.091921,-88.336111,Elgin,IL,60123,Panera Bread
369 Randall Road IL 60177,1.0,41.995561,-88.338172,South Elgin,IL,60177,Panera Bread
2484 Randall Rd IL 60177,0.7,42.091921,-88.336111,Elgin,IL,60123,Panera Bread
369 Randall Road IL 60177,1.0,41.995561,-88.338172,South Elgin,IL,60177,Panera Bread
3019 S Dirksen Pkwy IL 62703,1.0,39.762349,-89.60740200000001,Springfield,IL,62703,Panera Bread
3101 W White Oaks Dr IL 62704,1.0,39.763116,-89.70972900000001,Springfield,IL,62704,Panera Bread
3019 S Dirksen Pkwy IL 62703,1.0,39.762349,-89.60740200000001,Springfield,IL,62703,Panera Bread
3101 W White Oaks Dr IL 62704,1.0,39.763116,-89.70972900000001,Springfield,IL,62704,Panera Bread
700 N Milwaukee Ave IL 60061,1.0,42.237571,-87.946711,Vernon Hills,IL,60061,Panera Bread
447 N Milwaukee Ave IL 60061,1.0,42.234344,-87.942566,Vernon Hills,IL,60061,Panera Bread
700 N Milwaukee Ave IL 60061,1.0,42.237571,-87.946711,Vernon Hills,IL,60061,Panera Bread
447 N Milwaukee Ave IL 60061,1.0,42.234344,-87.942566,Vernon Hills,IL,60061,Panera Bread
